X DEV,Y DEV,DEPTH,TVD
123.1805,134.56044,10469.500335023826,9876.40332
123.27441,134.67235,10470.000335039826,9876.88184
123.3683,134.78424,10470.500335055825,9877.35938
123.46219,134.89613,10471.000335071825,9877.83789
123.55605,135.008,10471.500335087825,9878.31641
123.64992,135.11986,10472.000335103825,9878.79395
123.74376,135.2317,10472.500335119825,9879.27246
123.8376,135.34354,10473.000335135825,9879.75098
123.93142,135.45534,10473.500335151824,9880.22852
124.02523,135.56714,10474.000335167824,9880.70703
124.11903,135.67894,10474.500335183824,9881.18555
124.21282,135.79071,10475.000335199824,9881.66406
124.30659,135.90247,10475.500335215824,9882.1416
124.40036,136.01421,10476.000335231824,9882.62012
124.49412,136.12593,10476.500335247823,9883.09863
124.58786,136.23766,10477.000335263821,9883.57617
124.68159,136.34935,10477.500335279821,9884.05469
124.7753,136.46104,10478.000335295821,9884.5332
124.86901,136.57272,10478.50033531182,9885.01172
124.9627,136.68437,10479.00033532782,9885.48926
125.05638,136.79602,10479.50033534382,9885.96777
125.15005,136.90765,10480.00033535982,9886.44629
125.24371,137.01927,10480.50033537582,9886.9248
125.33736,137.13087,10481.00033539182,9887.40332
125.43099,137.24246,10481.50033540782,9887.88086
125.52462,137.35405,10482.00033542382,9888.35938
125.61823,137.46561,10482.50033543982,9888.83789
125.71183,137.57715,10483.00033545582,9889.31641
125.80541,137.68869,10483.50033547182,9889.79492
125.89899,137.8002,10484.000335487819,9890.27246
125.99255,137.91171,10484.500335503819,9890.75098
126.08611,138.02319,10485.000335519819,9891.22949
126.17965,138.13467,10485.500335535819,9891.70801
126.27318,138.24614,10486.000335551818,9892.18652
126.36669,138.35759,10486.500335567818,9892.66504
126.4602,138.46902,10487.000335583818,9893.14258
126.55369,138.58044,10487.500335599818,9893.62109
126.64717,138.69185,10488.000335615818,9894.09961
126.74064,138.80324,10488.500335631818,9894.57813
126.8341,138.91463,10489.000335647817,9895.05664
126.92754,139.02599,10489.500335663817,9895.53516
127.02098,139.13734,10490.000335679817,9896.01367
127.1144,139.24867,10490.500335695817,9896.49219
127.20782,139.36,10491.000335711817,9896.9707
127.30122,139.4713,10491.500335727816,9897.44824
127.3946,139.5826,10492.000335743816,9897.92676
127.48798,139.69388,10492.500335759816,9898.40527
127.58134,139.80515,10493.000335775816,9898.88379
127.67469,139.9164,10493.500335791816,9899.3623
127.76803,140.02763,10494.000335807816,9899.84082
127.86136,140.13885,10494.500335823815,9900.31934
127.95467,140.25008,10495.000335839815,9900.79785
128.04797,140.36127,10495.500335855815,9901.27637
128.14127,140.47244,10496.000335871815,9901.75488
128.23456,140.58362,10496.500335887815,9902.2334
128.32782,140.69476,10497.000335903815,9902.71191
128.42108,140.80591,10497.500335919814,9903.19043
128.51433,140.91704,10498.000335935814,9903.66895
128.60756,141.02815,10498.500335951814,9904.14746
128.70078,141.13924,10499.000335967814,9904.62598
128.79517,141.25172,10499.500335983814,9905.10352
128.88954,141.3642,10500.000335999814,9905.58203
128.98389,141.47664,10500.500336015813,9906.05957
129.07823,141.58908,10501.000336031813,9906.53809
129.17256,141.70149,10501.500336047813,9907.01563
129.26688,141.81389,10502.000336063813,9907.49414
129.36118,141.92627,10502.500336079813,9907.97168
129.45546,142.03864,10503.000336095813,9908.4502
129.54973,142.15097,10503.500336111812,9908.92773
129.64398,142.26331,10504.000336127812,9909.40625
129.73822,142.37561,10504.500336143812,9909.88379
129.83244,142.4879,10505.000336159812,9910.3623
129.92665,142.60017,10505.500336175812,9910.83984
130.02084,142.71243,10506.000336191812,9911.31836
130.11502,142.82466,10506.500336207811,9911.7959
130.20918,142.93689,10507.000336223811,9912.27441
130.30333,143.04909,10507.500336239811,9912.75195
130.39746,143.16127,10508.00033625581,9913.23047
130.49158,143.27344,10508.50033627181,9913.70801
130.58568,143.38557,10509.00033628781,9914.18652
130.67976,143.49771,10509.50033630381,9914.66406
130.77385,143.60982,10510.00033631981,9915.14258
130.8679,143.72191,10510.50033633581,9915.62109
130.96194,143.83398,10511.00033635181,9916.09863
131.05597,143.94604,10511.50033636781,9916.57715
131.14998,144.05809,10512.00033638381,9917.05469
131.24399,144.1701,10512.50033639981,9917.5332
131.33797,144.28212,10513.00033641581,9918.01172
131.43193,144.3941,10513.500336431809,9918.48926
131.52588,144.50607,10514.000336447809,9918.96777
131.61983,144.61803,10514.500336463809,9919.44629
131.71375,144.72995,10515.000336479809,9919.92383
131.80765,144.84187,10515.500336495808,9920.40234
131.90155,144.95377,10516.000336511808,9920.87988
131.99542,145.06564,10516.500336527808,9921.3584
132.08928,145.17751,10517.000336543808,9921.83691
132.18314,145.28935,10517.500336559808,9922.31543
132.27696,145.40117,10518.000336575808,9922.79297
132.37077,145.51299,10518.500336591807,9923.27148
132.46458,145.62477,10519.000336607807,9923.75
132.55836,145.73654,10519.500336623807,9924.22754
132.65215,145.8483,10520.000336639807,9924.70605
132.7459,145.96002,10520.500336655807,9925.18457
132.83965,146.07175,10521.000336671807,9925.66309
132.93336,146.18344,10521.500336687806,9926.14063
133.02708,146.29512,10522.000336703806,9926.61914
133.12077,146.40678,10522.500336719806,9927.09766
133.21446,146.51843,10523.000336735806,9927.57617
133.30812,146.63007,10523.500336751806,9928.05371
133.40178,146.74167,10524.000336767805,9928.53223
133.49542,146.85327,10524.500336783805,9929.01074
133.58904,146.96484,10525.000336799805,9929.48926
133.68265,147.0764,10525.500336815805,9929.9668
133.77625,147.18794,10526.000336831805,9930.44531
133.86981,147.29945,10526.500336847805,9930.92383
133.96338,147.41096,10527.000336863804,9931.40234
134.05693,147.52245,10527.500336879804,9931.88086
134.15045,147.63391,10528.000336895804,9932.35938
134.24397,147.74536,10528.500336911804,9932.83691
134.33748,147.8568,10529.000336927804,9933.31543
134.43097,147.9682,10529.500336943804,9933.79395
134.52443,148.07961,10530.000336959803,9934.27246
134.61789,148.19098,10530.500336975801,9934.75098
134.71133,148.30234,10531.000336991801,9935.22949
134.80476,148.41368,10531.500337007801,9935.70801
134.89816,148.52501,10532.000337023801,9936.18652
134.99156,148.63631,10532.5003370398,9936.66406
135.08495,148.7476,10533.0003370558,9937.14258
135.17831,148.85887,10533.5003370718,9937.62109
135.27167,148.97012,10534.0003370878,9938.09961
135.36501,149.08136,10534.5003371038,9938.57813
135.45833,149.19257,10535.0003371198,9939.05664
135.55164,149.30377,10535.5003371358,9939.53516
135.64493,149.41495,10536.0003371518,9940.01367
135.7382,149.52611,10536.5003371678,9940.49219
135.83147,149.63725,10537.0003371838,9940.9707
135.92471,149.74838,10537.5003371998,9941.44922
136.01794,149.8595,10538.000337215799,9941.92773
136.11116,149.97058,10538.500337231799,9942.40625
136.20436,150.08167,10539.000337247799,9942.88477
136.29755,150.19272,10539.500337263798,9943.36328
136.39072,150.30376,10540.000337279798,9943.8418
136.48387,150.41476,10540.500337295798,9944.32031
136.57701,150.52577,10541.000337311798,9944.79883
136.67014,150.63675,10541.500337327798,9945.27734
136.76324,150.74773,10542.000337343798,9945.75586
136.85635,150.85867,10542.500337359797,9946.23438
136.94943,150.9696,10543.000337375797,9946.71289
137.0425,151.08051,10543.500337391797,9947.19141
137.13554,151.19141,10544.000337407797,9947.66992
137.22858,151.30228,10544.500337423797,9948.14844
137.32159,151.41313,10545.000337439797,9948.62695
137.41461,151.52397,10545.500337455796,9949.10645
137.5076,151.6348,10546.000337471796,9949.58496
137.60057,151.74561,10546.500337487796,9950.06348
137.69354,151.8564,10547.000337503796,9950.54199
137.78648,151.96716,10547.500337519796,9951.02051
137.87941,152.07791,10548.000337535796,9951.49902
137.97234,152.18864,10548.500337551795,9951.97754
138.06523,152.29936,10549.000337567795,9952.45605
138.15811,152.41005,10549.500337583795,9952.93555
138.25099,152.52074,10550.000337599795,9953.41406
138.34384,152.63139,10550.500337615795,9953.89258
138.43668,152.74203,10551.000337631795,9954.37109
138.52951,152.85266,10551.500337647794,9954.84961
138.62231,152.96327,10552.000337663794,9955.32813
138.71512,153.07387,10552.500337679794,9955.80762
138.80789,153.18443,10553.000337695794,9956.28613
138.90067,153.29498,10553.500337711794,9956.76465
138.99341,153.40552,10554.000337727794,9957.24316
139.08615,153.51604,10554.500337743793,9957.72266
139.17886,153.62654,10555.000337759793,9958.20117
139.27158,153.73701,10555.500337775793,9958.67969
139.36426,153.84749,10556.000337791793,9959.1582
139.45694,153.95793,10556.500337807793,9959.6377
139.54959,154.06836,10557.000337823793,9960.11621
139.64224,154.17877,10557.500337839792,9960.59473
139.73488,154.28917,10558.000337855792,9961.07324
139.82748,154.39954,10558.500337871792,9961.55273
139.92009,154.50989,10559.000337887792,9962.03125
140.01268,154.62024,10559.500337903792,9962.50977
140.10524,154.73056,10560.000337919791,9962.98828
140.1978,154.84085,10560.500337935791,9963.46777
140.29034,154.95114,10561.000337951791,9963.94629
140.38286,155.06142,10561.500337967791,9964.4248
140.47537,155.17166,10562.00033798379,9964.9043
140.56787,155.28189,10562.50033799979,9965.38281
140.66035,155.39211,10563.00033801579,9965.86133
140.75281,155.5023,10563.50033803179,9966.34082
140.84526,155.61247,10564.00033804779,9966.81934
140.9377,155.72264,10564.50033806379,9967.29883
141.03012,155.83278,10565.00033807979,9967.77734
141.12253,155.9429,10565.50033809579,9968.25586
141.21492,156.05301,10566.00033811179,9968.73535
141.30728,156.1631,10566.50033812779,9969.21387
141.39964,156.27316,10567.00033814379,9969.69336
141.49199,156.38321,10567.500338159789,9970.17188
141.58432,156.49326,10568.000338175789,9970.65039
141.67664,156.60327,10568.500338191789,9971.12988
141.76894,156.71326,10569.000338207788,9971.6084
141.86122,156.82324,10569.500338223788,9972.08789
141.95349,156.93321,10570.000338239788,9972.56641
142.04575,157.04315,10570.500338255788,9973.0459
142.13799,157.15308,10571.000338271788,9973.52441
142.23021,157.26299,10571.500338287788,9974.00293
142.32242,157.37288,10572.000338303787,9974.48242
142.41461,157.48274,10572.500338319787,9974.96094
142.50679,157.59261,10573.000338335787,9975.44043
142.59895,157.70244,10573.500338351787,9975.91895
142.6911,157.81226,10574.000338367787,9976.39844
142.78323,157.92206,10574.500338383787,9976.87695
142.87535,158.03185,10575.000338399786,9977.35645
142.96745,158.14162,10575.500338415786,9977.83594
143.05956,158.25136,10576.000338431786,9978.31445
143.15163,158.36108,10576.500338447786,9978.79395
143.24368,158.47079,10577.000338463786,9979.27246
143.33572,158.58049,10577.500338479786,9979.75195
143.42775,158.69017,10578.000338495785,9980.23047
143.51976,158.79982,10578.500338511785,9980.70996
143.61177,158.90947,10579.000338527785,9981.18848
143.70375,159.01909,10579.500338543785,9981.66797
143.79572,159.12869,10580.000338559785,9982.14746
143.88768,159.23828,10580.500338575785,9982.62598
143.97961,159.34784,10581.000338591784,9983.10547
144.07153,159.4574,10581.500338607784,9983.58398
144.16344,159.56693,10582.000338623784,9984.06348
144.25534,159.67644,10582.500338639784,9984.54297
144.34721,159.78593,10583.000338655784,9985.02148
144.43907,159.89542,10583.500338671784,9985.50098
144.53093,160.00488,10584.000338687782,9985.98047
144.62276,160.11432,10584.500338703781,9986.45898
144.71458,160.22374,10585.000338719781,9986.93848
144.80638,160.33315,10585.500338735781,9987.41797
144.89816,160.44254,10586.00033875178,9987.89648
144.98994,160.55191,10586.50033876778,9988.37598
145.0817,160.66127,10587.00033878378,9988.85547
145.17345,160.7706,10587.50033879978,9989.33398
145.26517,160.87991,10588.00033881578,9989.81348
145.35689,160.98921,10588.50033883178,9990.29297
145.44858,161.0985,10589.00033884778,9990.77246
145.54027,161.20776,10589.50033886378,9991.25098
145.63193,161.317,10590.00033887978,9991.73047
145.72359,161.42624,10590.50033889578,9992.20996
145.81522,161.53545,10591.00033891178,9992.68945
145.90685,161.64464,10591.500338927779,9993.16797
145.99846,161.7538,10592.000338943779,9993.64746
146.09004,161.86296,10592.500338959779,9994.12695
146.18163,161.97211,10593.000338975779,9994.60645
146.27319,162.08122,10593.500338991778,9995.08496
146.36473,162.19032,10594.000339007778,9995.56445
146.45627,162.29941,10594.500339023778,9996.04395
146.54778,162.40848,10595.000339039778,9996.52344
146.63928,162.51752,10595.500339055778,9997.00293
146.73077,162.62656,10596.000339071777,9997.48145
146.82225,162.73557,10596.500339087777,9997.96094
146.9137,162.84456,10597.000339103777,9998.44043
147.00514,162.95354,10597.500339119777,9998.91992
147.09657,163.0625,10598.000339135777,9999.39941
147.18799,163.17143,10598.500339151777,9999.87891
147.27937,163.28035,10599.000339167776,10000.3584
147.37228,163.39107,10599.500339183776,10000.83691
147.46523,163.50179,10600.000339199776,10001.31543
147.55818,163.61253,10600.500339215776,10001.79395
147.65118,163.7233,10601.000339231776,10002.27344
147.7442,163.83408,10601.500339247776,10002.75195
147.83727,163.94485,10602.000339263775,10003.23047
147.93034,164.05566,10602.500339279775,10003.70898
148.02345,164.16649,10603.000339295775,10004.1875
148.11659,164.27731,10603.500339311775,10004.66602
148.20976,164.38817,10604.000339327775,10005.14453
148.30296,164.49904,10604.500339343775,10005.62305
148.39619,164.60991,10605.000339359774,10006.10156
148.48946,164.72081,10605.500339375774,10006.58008
148.58275,164.83173,10606.000339391774,10007.05859
148.67606,164.94264,10606.500339407774,10007.53711
148.76941,165.05359,10607.000339423774,10008.01563
148.86278,165.16455,10607.500339439774,10008.49414
148.95619,165.27551,10608.000339455773,10008.97266
149.04962,165.38651,10608.500339471773,10009.45117
149.14308,165.49751,10609.000339487773,10009.92969
149.23659,165.60852,10609.500339503773,10010.4082
149.33011,165.71956,10610.000339519773,10010.88672
149.42366,165.83061,10610.500339535773,10011.36523
149.51724,165.94167,10611.000339551772,10011.84375
149.61086,166.05275,10611.500339567772,10012.32227
149.70448,166.16383,10612.000339583772,10012.80078
149.79816,166.27495,10612.500339599772,10013.2793
149.89186,166.38608,10613.000339615772,10013.75684
149.98558,166.49721,10613.500339631772,10014.23535
150.07935,166.60837,10614.000339647771,10014.71387
150.17313,166.71953,10614.500339663771,10015.19238
150.26694,166.83072,10615.000339679771,10015.6709
150.36079,166.94191,10615.50033969577,10016.14941
150.45467,167.05313,10616.00033971177,10016.62793
150.54857,167.16437,10616.50033972777,10017.10547
150.6425,167.2756,10617.00033974377,10017.58398
150.73647,167.38687,10617.50033975977,10018.0625
150.83046,167.49814,10618.00033977577,10018.54102
150.92447,167.60944,10618.50033979177,10019.01953
151.01852,167.72073,10619.00033980777,10019.49707
151.11261,167.83206,10619.50033982377,10019.97559
151.20671,167.94339,10620.00033983977,10020.4541
151.30086,168.05473,10620.50033985577,10020.93262
151.39502,168.16611,10621.000339871769,10021.41016
151.48921,168.27748,10621.500339887769,10021.88867
151.58344,168.38889,10622.000339903769,10022.36719
151.6777,168.50029,10622.500339919769,10022.84473
151.77199,168.61172,10623.000339935768,10023.32324
151.8663,168.72316,10623.500339951768,10023.80176
151.96065,168.83461,10624.000339967768,10024.28027
152.05501,168.94609,10624.500339983768,10024.75781
152.14941,169.05757,10625.000339999768,10025.23633
152.24385,169.16907,10625.500340015768,10025.71484
152.33832,169.28059,10626.000340031767,10026.19238
152.4328,169.39212,10626.500340047767,10026.6709
152.52733,169.50366,10627.000340063767,10027.14844
152.62187,169.61522,10627.500340079767,10027.62695
152.71645,169.72681,10628.000340095767,10028.10547
152.81105,169.83839,10628.500340111766,10028.58301
152.9057,169.95,10629.000340127766,10029.06152
153.00037,170.06161,10629.500340143766,10029.53906
153.09506,170.17326,10630.000340159766,10030.01758
153.18979,170.28491,10630.500340175766,10030.49609
153.28455,170.39658,10631.000340191766,10030.97363
153.37932,170.50826,10631.500340207765,10031.45215
153.47414,170.61995,10632.000340223765,10031.92969
153.56898,170.73166,10632.500340239765,10032.4082
153.66385,170.8434,10633.000340255765,10032.88574
153.75876,170.95514,10633.500340271765,10033.36426
153.85368,171.06689,10634.000340287765,10033.8418
153.94865,171.17867,10634.500340303764,10034.32031
154.04364,171.29045,10635.000340319764,10034.79785
154.13866,171.40225,10635.500340335764,10035.27637
154.2337,171.51407,10636.000340351764,10035.75391
154.32878,171.6259,10636.500340367764,10036.23145
154.42389,171.73775,10637.000340383764,10036.70996
154.51903,171.84961,10637.500340399762,10037.1875
154.6142,171.96147,10638.000340415761,10037.66602
154.7094,172.07336,10638.500340431761,10038.14355
154.80463,172.18527,10639.000340447761,10038.62109
154.89987,172.2972,10639.500340463761,10039.09961
154.99516,172.40913,10640.00034047976,10039.57715
155.09047,172.52109,10640.50034049576,10040.05566
155.18582,172.63304,10641.00034051176,10040.5332
155.28119,172.74503,10641.50034052776,10041.01074
155.37659,172.85703,10642.00034054376,10041.48926
155.47202,172.96904,10642.50034055976,10041.9668
155.56747,173.08105,10643.00034057576,10042.44434
155.66298,173.1931,10643.50034059176,10042.92285
155.7585,173.30516,10644.00034060776,10043.40039
155.85403,173.41722,10644.50034062376,10043.87793
155.94962,173.52931,10645.000340639759,10044.35547
156.04523,173.64142,10645.500340655759,10044.83398
156.14087,173.75352,10646.000340671759,10045.31152
156.23653,173.86566,10646.500340687759,10045.78906
156.33223,173.9778,10647.000340703758,10046.2666
156.42795,174.08997,10647.500340719758,10046.74512
156.52371,174.20213,10648.000340735758,10047.22266
156.61949,174.31433,10648.500340751758,10047.7002
156.7153,174.42653,10649.000340767758,10048.17773
156.81116,174.53874,10649.500340783758,10048.65527
156.90703,174.65099,10650.000340799757,10049.13379
157.00293,174.76323,10650.500340815757,10049.61133
157.09886,174.87549,10651.000340831757,10050.08887
157.19482,174.98778,10651.500340847757,10050.56641
157.29082,175.10007,10652.000340863757,10051.04395
157.38683,175.21237,10652.500340879757,10051.52148
157.48288,175.32469,10653.000340895756,10052.0
157.57896,175.43703,10653.500340911756,10052.47754
157.67506,175.54938,10654.000340927756,10052.95508
157.77121,175.66176,10654.500340943756,10053.43262
157.86737,175.77414,10655.000340959756,10053.91016
157.96358,175.88654,10655.500340975756,10054.3877
158.0598,175.99895,10656.000340991755,10054.86523
158.15605,176.11137,10656.500341007755,10055.34277
158.25235,176.22382,10657.000341023755,10055.82031
158.34866,176.33627,10657.500341039755,10056.29785
158.44501,176.44875,10658.000341055755,10056.77539
158.54138,176.56122,10658.500341071755,10057.25293
158.63779,176.67372,10659.000341087754,10057.73047
158.73421,176.78624,10659.500341103754,10058.20801
158.83067,176.89877,10660.000341119754,10058.68555
158.92717,177.01132,10660.500341135754,10059.16309
159.0237,177.12387,10661.000341151754,10059.64063
159.12024,177.23645,10661.500341167754,10060.11816
159.21683,177.34904,10662.000341183753,10060.5957
159.31343,177.46164,10662.500341199753,10061.07324
159.41008,177.57426,10663.000341215753,10061.55078
159.50674,177.68689,10663.500341231753,10062.02832
159.60344,177.79955,10664.000341247753,10062.50586
159.70016,177.9122,10664.500341263752,10062.9834
159.79692,178.02489,10665.000341279752,10063.46094
159.89371,178.13757,10665.500341295752,10063.9375
159.99052,178.25029,10666.000341311752,10064.41504
160.08737,178.36301,10666.500341327752,10064.89258
160.18425,178.47574,10667.000341343752,10065.37012
160.28116,178.5885,10667.500341359751,10065.84766
160.3781,178.70126,10668.000341375751,10066.3252
160.47505,178.81404,10668.500341391751,10066.80273
160.57205,178.92683,10669.000341407751,10067.2793
160.66907,179.03964,10669.50034142375,10067.75684
160.76613,179.15247,10670.00034143975,10068.23438
160.8632,179.2653,10670.50034145575,10068.71191
160.96033,179.37817,10671.00034147175,10069.18945
161.05746,179.49104,10671.50034148775,10069.66602
161.15463,179.60393,10672.00034150375,10070.14355
161.25183,179.71681,10672.50034151975,10070.62109
161.34906,179.82973,10673.00034153575,10071.09863
161.44632,179.94266,10673.50034155175,10071.5752
161.54361,180.0556,10674.00034156775,10072.05273
161.64093,180.16856,10674.50034158375,10072.53027
161.73828,180.28152,10675.000341599749,10073.00684
161.83566,180.39452,10675.500341615749,10073.48438
161.93307,180.50752,10676.000341631749,10073.96191
162.0305,180.62053,10676.500341647748,10074.43848
162.12798,180.73357,10677.000341663748,10074.91602
162.22546,180.8466,10677.500341679748,10075.39355
162.323,180.95967,10678.000341695748,10075.87012
162.42055,181.07274,10678.500341711748,10076.34766
162.51813,181.18584,10679.000341727748,10076.8252
162.61575,181.29893,10679.500341743747,10077.30176
162.71339,181.41205,10680.000341759747,10077.7793
162.81107,181.52519,10680.500341775747,10078.25586
162.90877,181.63834,10681.000341791747,10078.7334
163.0065,181.7515,10681.500341807747,10079.21094
163.10426,181.86467,10682.000341823747,10079.6875
163.20206,181.97786,10682.500341839746,10080.16504
163.29988,182.09108,10683.000341855746,10080.6416
163.39774,182.2043,10683.500341871746,10081.11914
163.49561,182.31754,10684.000341887746,10081.5957
163.59352,182.43077,10684.500341903746,10082.07324
163.69147,182.54404,10685.000341919746,10082.5498
163.78943,182.65732,10685.500341935745,10083.02734
163.88744,182.77061,10686.000341951745,10083.50391
163.98546,182.88393,10686.500341967745,10083.98145
164.08351,182.99724,10687.000341983745,10084.45801
164.18161,183.11058,10687.500341999745,10084.93555
164.27972,183.22394,10688.000342015745,10085.41211
164.37787,183.3373,10688.500342031744,10085.88867
164.47604,183.45068,10689.000342047744,10086.36621
164.57425,183.56407,10689.500342063744,10086.84277
164.67249,183.67749,10690.000342079744,10087.32031
164.77075,183.79091,10690.500342095744,10087.79688
164.86905,183.90436,10691.000342111742,10088.27441
164.96738,184.01781,10691.500342127742,10088.75098
165.06573,184.13127,10692.000342143741,10089.22754
165.16411,184.24475,10692.500342159741,10089.70508
165.26253,184.35825,10693.000342175741,10090.18164
165.36096,184.47177,10693.50034219174,10090.6582
165.45944,184.5853,10694.00034220774,10091.13574
165.55794,184.69884,10694.50034222374,10091.6123
165.65648,184.81239,10695.00034223974,10092.08887
165.75504,184.92596,10695.50034225574,10092.56641
165.85362,185.03954,10696.00034227174,10093.04297
165.95226,185.15314,10696.50034228774,10093.51953
166.0509,185.26675,10697.00034230374,10093.99609
166.14958,185.38039,10697.50034231974,10094.47363
166.24829,185.49402,10698.00034233574,10094.9502
166.34703,185.60768,10698.50034235174,10095.42676
166.4458,185.72136,10699.000342367739,10095.90332
166.54462,185.83502,10699.500342383739,10096.37988
166.64346,185.94872,10700.000342399739,10096.85645
166.74234,186.06241,10700.500342415738,10097.33398
166.84125,186.17612,10701.000342431738,10097.81055
166.94019,186.28983,10701.500342447738,10098.28711
167.03915,186.40356,10702.000342463738,10098.76367
167.13814,186.51732,10702.500342479738,10099.24023
167.23717,186.63107,10703.000342495738,10099.7168
167.33621,186.74486,10703.500342511737,10100.19434
167.43529,186.85864,10704.000342527737,10100.6709
167.53441,186.97244,10704.500342543737,10101.14746
167.63354,187.08626,10705.000342559737,10101.62402
167.73271,187.20009,10705.500342575737,10102.10059
167.83191,187.31392,10706.000342591737,10102.57715
167.93114,187.42778,10706.500342607736,10103.05371
168.03038,187.54164,10707.000342623736,10103.53027
168.12967,187.65553,10707.500342639736,10104.00684
168.22897,187.76942,10708.000342655736,10104.4834
168.32832,187.88333,10708.500342671736,10104.96094
168.42769,187.99725,10709.000342687736,10105.4375
168.52708,188.11119,10709.500342703735,10105.91406
168.62653,188.22513,10710.000342719735,10106.39063
168.72598,188.3391,10710.500342735735,10106.86719
168.82547,188.45306,10711.000342751735,10107.34375
168.92499,188.56705,10711.500342767735,10107.82031
169.02452,188.68106,10712.000342783735,10108.29688
169.1241,188.79507,10712.500342799734,10108.77344
169.22371,188.90909,10713.000342815734,10109.25
169.32333,189.02313,10713.500342831734,10109.72559
169.42299,189.13719,10714.000342847734,10110.20215
169.52269,189.25125,10714.500342863734,10110.67871
169.62241,189.36534,10715.000342879734,10111.15527
169.72215,189.47943,10715.500342895733,10111.63184
169.82193,189.59354,10716.000342911733,10112.1084
169.92174,189.70766,10716.500342927733,10112.58496
170.02158,189.82179,10717.000342943733,10113.06152
170.12144,189.93593,10717.500342959733,10113.53809
170.22133,190.05009,10718.000342975733,10114.01465
170.32126,190.16426,10718.500342991732,10114.49023
170.4212,190.27846,10719.000343007732,10114.9668
170.52119,190.39265,10719.500343023732,10115.44336
170.6212,190.50687,10720.000343039732,10115.91992
170.72124,190.62109,10720.500343055732,10116.39648
170.8213,190.73534,10721.000343071732,10116.87305
170.9214,190.84958,10721.500343087731,10117.34863
171.02153,190.96385,10722.000343103731,10117.8252
171.12169,191.07813,10722.500343119731,10118.30176
171.22188,191.19241,10723.00034313573,10118.77832
171.32208,191.30672,10723.50034315173,10119.25488
171.42233,191.42104,10724.00034316773,10119.73047
171.5226,191.53537,10724.50034318373,10120.20703
171.62291,191.64972,10725.00034319973,10120.68359
171.72324,191.76407,10725.50034321573,10121.16016
171.82359,191.87845,10726.00034323173,10121.63574
171.92398,191.99283,10726.50034324773,10122.1123
172.0244,192.10722,10727.00034326373,10122.58887
172.12485,192.22163,10727.50034327973,10123.06445
172.22533,192.33606,10728.00034329573,10123.54102
172.32582,192.45049,10728.500343311729,10124.01758
172.42636,192.56494,10729.000343327729,10124.49316
172.52693,192.6794,10729.500343343729,10124.96973
172.62752,192.79388,10730.000343359729,10125.44629
172.72813,192.90837,10730.500343375728,10125.92188
172.8288,193.02287,10731.000343391728,10126.39844
172.92947,193.13739,10731.500343407728,10126.87402
173.03018,193.25191,10732.000343423728,10127.35059
173.13092,193.36646,10732.500343439728,10127.82715
173.23169,193.481,10733.000343455727,10128.30273
173.33247,193.59558,10733.500343471727,10128.7793
173.4333,193.71016,10734.000343487727,10129.25488
173.53416,193.82475,10734.500343503727,10129.73145
173.63504,193.93936,10735.000343519727,10130.20703
173.73596,194.05397,10735.500343535727,10130.68359
173.8369,194.16861,10736.000343551726,10131.16016
173.93787,194.28325,10736.500343567726,10131.63574
174.03888,194.39792,10737.000343583726,10132.1123
174.13991,194.51259,10737.500343599726,10132.58789
174.24097,194.62727,10738.000343615726,10133.06445
174.34206,194.74197,10738.500343631726,10133.54004
174.44316,194.85667,10739.000343647725,10134.01563
174.54431,194.97141,10739.500343663725,10134.49219
174.64549,195.08614,10740.000343679725,10134.96777
174.74669,195.2009,10740.500343695725,10135.44434
174.84793,195.31566,10741.000343711725,10135.91992
174.94919,195.43044,10741.500343727725,10136.39648
175.05049,195.54521,10742.000343743724,10136.87207
175.15181,195.66002,10742.500343759724,10137.34766
175.25316,195.77484,10743.000343775724,10137.82422
175.35454,195.88966,10743.500343791724,10138.2998
175.45595,196.0045,10744.000343807724,10138.77637
175.55739,196.11935,10744.500343823722,10139.25195
175.65884,196.23422,10745.000343839722,10139.72754
175.76035,196.34911,10745.500343855721,10140.2041
175.86188,196.464,10746.000343871721,10140.67969
175.96342,196.5789,10746.500343887721,10141.15527
176.06502,196.69383,10747.000343903721,10141.63184
176.16663,196.80876,10747.50034391972,10142.10742
176.26826,196.92371,10748.00034393572,10142.58301
176.36993,197.03867,10748.50034395172,10143.05957
176.47163,197.15364,10749.00034396772,10143.53516
176.57336,197.26862,10749.50034398372,10144.01074
176.67513,197.38362,10750.00034399972,10144.48633
176.77692,197.49863,10750.50034401572,10144.96289
176.87874,197.61365,10751.00034403172,10145.43848
176.98059,197.7287,10751.50034404772,10145.91406
177.08246,197.84373,10752.00034406372,10146.38965
177.18436,197.9588,10752.500344079719,10146.86523
177.2863,198.07388,10753.000344095719,10147.3418
177.38826,198.18896,10753.500344111719,10147.81738
177.49025,198.30406,10754.000344127719,10148.29297
177.59229,198.41917,10754.500344143718,10148.76855
177.69434,198.5343,10755.000344159718,10149.24414
177.79642,198.64944,10755.500344175718,10149.7207
177.89851,198.7646,10756.000344191718,10150.19629
178.00066,198.87976,10756.500344207718,10150.67188
178.10283,198.99495,10757.000344223718,10151.14746
178.20502,199.11014,10757.500344239717,10151.62305
178.30725,199.22534,10758.000344255717,10152.09863
178.40952,199.34056,10758.500344271717,10152.57422
178.5118,199.4558,10759.000344287717,10153.0498
178.61411,199.57103,10759.500344303717,10153.52539
178.71645,199.68629,10760.000344319717,10154.00098
