X DEV,Y DEV,DEPTH,TVD
-32.4409,154.56439,10628.500340111897,10149.71191
-32.48966,154.76341,10629.000340127897,10150.16797
-32.53844,154.96242,10629.500340143897,10150.62402
-32.58725,155.16142,10630.000340159897,10151.08008
-32.63606,155.36043,10630.500340175897,10151.53613
-32.68489,155.55942,10631.000340191897,10151.99219
-32.73374,155.75839,10631.500340207896,10152.44824
-32.78261,155.95737,10632.000340223896,10152.9043
-32.83149,156.15633,10632.500340239896,10153.36035
-32.88039,156.35529,10633.000340255896,10153.81641
-32.9293,156.55423,10633.500340271896,10154.27246
-32.97823,156.75317,10634.000340287896,10154.72852
-33.02718,156.9521,10634.500340303895,10155.18555
-33.07615,157.15102,10635.000340319895,10155.6416
-33.12512,157.34993,10635.500340335895,10156.09766
-33.17412,157.54884,10636.000340351895,10156.55371
-33.22313,157.74774,10636.500340367895,10157.00977
-33.27216,157.94662,10637.000340383895,10157.46582
-33.32121,158.14551,10637.500340399894,10157.92188
-33.37027,158.34439,10638.000340415894,10158.37793
-33.41935,158.54324,10638.500340431894,10158.83398
-33.46844,158.74211,10639.000340447894,10159.29004
-33.51756,158.94095,10639.500340463894,10159.74609
-33.56668,159.1398,10640.000340479894,10160.20215
-33.61583,159.33862,10640.500340495893,10160.6582
-33.66499,159.53745,10641.000340511893,10161.11426
-33.71417,159.73627,10641.500340527893,10161.57031
-33.76336,159.93507,10642.000340543893,10162.02637
-33.81257,160.13388,10642.500340559893,10162.4834
-33.8618,160.33267,10643.000340575893,10162.93945
-33.91104,160.53145,10643.500340591892,10163.39551
-33.9603,160.73022,10644.000340607892,10163.85156
-34.00957,160.929,10644.500340623892,10164.30762
-34.05887,161.12776,10645.000340639892,10164.76367
-34.10818,161.32651,10645.500340655892,10165.21973
-34.15751,161.52525,10646.000340671892,10165.67578
-34.20684,161.72398,10646.500340687891,10166.13184
-34.2562,161.92271,10647.00034070389,10166.58789
-34.30558,162.12143,10647.50034071989,10167.04395
-34.35497,162.32014,10648.000340735889,10167.50098
-34.40437,162.51884,10648.500340751889,10167.95703
-34.4538,162.71754,10649.000340767889,10168.41309
-34.50324,162.91623,10649.500340783889,10168.86914
-34.5527,163.1149,10650.000340799888,10169.3252
-34.60217,163.31357,10650.500340815888,10169.78125
-34.65166,163.51224,10651.000340831888,10170.2373
-34.70116,163.71089,10651.500340847888,10170.69336
-34.75069,163.90953,10652.000340863888,10171.14941
-34.80022,164.10818,10652.500340879888,10171.60547
-34.84979,164.30685,10653.000340895887,10172.06152
-34.89938,164.50555,10653.500340911887,10172.51758
-34.94899,164.70428,10654.000340927887,10172.97363
-34.99862,164.90302,10654.500340943887,10173.42969
-35.04828,165.10179,10655.000340959887,10173.88574
-35.09797,165.30058,10655.500340975887,10174.3418
-35.14767,165.49939,10656.000340991886,10174.79883
-35.1974,165.69823,10656.500341007886,10175.25488
-35.24716,165.89708,10657.000341023886,10175.71094
-35.29694,166.09596,10657.500341039886,10176.16602
-35.34674,166.29486,10658.000341055886,10176.62207
-35.39657,166.49379,10658.500341071885,10177.07813
-35.44642,166.69273,10659.000341087885,10177.53418
-35.4963,166.89171,10659.500341103885,10177.99023
-35.5462,167.0907,10660.000341119885,10178.44629
-35.59613,167.28972,10660.500341135885,10178.90234
-35.64607,167.48875,10661.000341151885,10179.3584
-35.69605,167.68782,10661.500341167884,10179.81445
-35.74604,167.8869,10662.000341183884,10180.27051
-35.79607,168.08601,10662.500341199884,10180.72656
-35.84611,168.28514,10663.000341215884,10181.18164
-35.89618,168.48428,10663.500341231884,10181.6377
-35.94627,168.68346,10664.000341247884,10182.09375
-35.99639,168.88266,10664.500341263883,10182.5498
-36.04653,169.08188,10665.000341279883,10183.00586
-36.0967,169.28113,10665.500341295883,10183.46094
-36.14689,169.48039,10666.000341311883,10183.91699
-36.1971,169.67967,10666.500341327883,10184.37305
-36.24734,169.87898,10667.000341343883,10184.8291
-36.2976,170.07832,10667.500341359882,10185.28418
-36.34789,170.27768,10668.000341375882,10185.74023
-36.3982,170.47705,10668.500341391882,10186.19629
-36.44854,170.67645,10669.000341407882,10186.65234
-36.4989,170.87587,10669.500341423882,10187.10742
-36.54928,171.07532,10670.000341439882,10187.56348
-36.59969,171.2748,10670.500341455881,10188.01855
-36.65012,171.47429,10671.000341471881,10188.47461
-36.70058,171.6738,10671.500341487881,10188.93066
-36.75106,171.87334,10672.000341503881,10189.38574
-36.80156,172.07289,10672.50034151988,10189.8418
-36.85209,172.27248,10673.00034153588,10190.29785
-36.90264,172.47208,10673.50034155188,10190.75293
-36.95322,172.67171,10674.00034156788,10191.20898
-37.00382,172.87135,10674.50034158388,10191.66406
-37.05444,173.07103,10675.00034159988,10192.12012
-37.10509,173.27072,10675.50034161588,10192.5752
-37.15577,173.47044,10676.00034163188,10193.03125
-37.20647,173.67018,10676.50034164788,10193.48633
-37.25719,173.86993,10677.00034166388,10193.94238
-37.30793,174.06972,10677.500341679879,10194.39746
-37.35871,174.26953,10678.000341695879,10194.85352
-37.4095,174.46936,10678.500341711879,10195.30859
-37.46032,174.66922,10679.000341727879,10195.76465
-37.51117,174.86908,10679.500341743878,10196.21973
-37.56203,175.06898,10680.000341759878,10196.6748
-37.61292,175.26891,10680.500341775878,10197.13086
-37.66384,175.46884,10681.000341791878,10197.58594
-37.71478,175.66881,10681.500341807878,10198.04102
-37.76574,175.8688,10682.000341823878,10198.49707
-37.81673,176.06882,10682.500341839877,10198.95215
-37.86775,176.26884,10683.000341855877,10199.40723
-37.91879,176.4689,10683.500341871877,10199.86328
-37.96984,176.66898,10684.000341887877,10200.31836
-38.02093,176.86908,10684.500341903877,10200.77344
-38.07204,177.0692,10685.000341919877,10201.22949
-38.12318,177.26935,10685.500341935876,10201.68457
-38.17434,177.46951,10686.000341951876,10202.13965
-38.22552,177.66971,10686.500341967876,10202.59473
-38.27673,177.86992,10687.000341983876,10203.05078
-38.32796,178.07014,10687.500341999876,10203.50586
-38.37922,178.2704,10688.000342015876,10203.96094
-38.43049,178.47069,10688.500342031875,10204.41602
-38.4818,178.67099,10689.000342047875,10204.87109
-38.53313,178.87131,10689.500342063875,10205.32715
-38.58448,179.07167,10690.000342079875,10205.78223
-38.63586,179.27203,10690.500342095875,10206.2373
-38.68726,179.47243,10691.000342111874,10206.69238
-38.73869,179.67284,10691.500342127874,10207.14746
-38.79013,179.87328,10692.000342143874,10207.60254
-38.84161,180.07373,10692.500342159874,10208.05762
-38.89311,180.27422,10693.000342175874,10208.5127
-38.94463,180.47473,10693.500342191874,10208.96777
-38.99618,180.67525,10694.000342207873,10209.42285
-39.04775,180.87581,10694.500342223873,10209.87793
-39.09935,181.07637,10695.000342239873,10210.33301
-39.15097,181.27696,10695.500342255873,10210.78809
-39.20261,181.47758,10696.000342271873,10211.24316
-39.25428,181.67822,10696.500342287873,10211.69824
-39.30598,181.87889,10697.000342303872,10212.15332
-39.3577,182.07957,10697.500342319872,10212.6084
-39.40944,182.28027,10698.000342335872,10213.06348
-39.4612,182.481,10698.500342351872,10213.51855
-39.51299,182.68176,10699.000342367872,10213.97363
-39.56481,182.88254,10699.500342383872,10214.42871
-39.61665,183.08333,10700.000342399871,10214.88379
-39.66851,183.28415,10700.50034241587,10215.33887
-39.7204,183.48499,10701.00034243187,10215.79395
-39.77232,183.68585,10701.50034244787,10216.24805
-39.82425,183.88673,10702.000342463869,10216.70313
-39.87621,184.08765,10702.500342479869,10217.1582
-39.9282,184.28857,10703.000342495869,10217.61328
-39.98021,184.48953,10703.500342511868,10218.06836
-40.03225,184.69051,10704.000342527868,10218.52246
-40.0843,184.89151,10704.500342543868,10218.97754
-40.13639,185.09253,10705.000342559868,10219.43262
-40.1885,185.29358,10705.500342575868,10219.8877
-40.24063,185.49463,10706.000342591868,10220.3418
-40.29278,185.69572,10706.500342607867,10220.79688
-40.34496,185.89684,10707.000342623867,10221.25195
-40.39717,186.09796,10707.500342639867,10221.70703
-40.4494,186.29912,10708.000342655867,10222.16113
-40.50166,186.50031,10708.500342671867,10222.61621
-40.55393,186.70149,10709.000342687867,10223.07129
-40.60624,186.90273,10709.500342703866,10223.52539
-40.65856,187.10397,10710.000342719866,10223.98047
-40.71091,187.30524,10710.500342735866,10224.43457
-40.76329,187.50652,10711.000342751866,10224.88965
-40.81569,187.70782,10711.500342767866,10225.34473
-40.86812,187.90916,10712.000342783866,10225.79883
-40.92057,188.11052,10712.500342799865,10226.25391
-40.97304,188.3119,10713.000342815865,10226.70801
-41.02554,188.51331,10713.500342831865,10227.16309
-41.07806,188.71472,10714.000342847865,10227.61719
-41.13061,188.91617,10714.500342863865,10228.07227
-41.18318,189.11763,10715.000342879865,10228.52637
-41.23578,189.31912,10715.500342895864,10228.98145
-41.2884,189.52065,10716.000342911864,10229.43555
-41.34104,189.72217,10716.500342927864,10229.89063
-41.39371,189.92372,10717.000342943864,10230.34473
-41.44641,190.12531,10717.500342959864,10230.7998
-41.49913,190.3269,10718.000342975864,10231.25391
-41.55187,190.52853,10718.500342991863,10231.70801
-41.60464,190.73018,10719.000343007863,10232.16309
-41.65743,190.93185,10719.500343023863,10232.61719
-41.71024,191.13354,10720.000343039863,10233.07227
-41.76308,191.33525,10720.500343055863,10233.52637
-41.81595,191.53699,10721.000343071863,10233.98047
-41.86884,191.73874,10721.500343087862,10234.43555
-41.92175,191.94052,10722.000343103862,10234.88965
-41.97469,192.14232,10722.500343119862,10235.34375
-42.02766,192.34415,10723.000343135862,10235.79785
-42.08064,192.54599,10723.500343151862,10236.25293
-42.13366,192.74786,10724.000343167862,10236.70703
-42.18669,192.94975,10724.500343183861,10237.16113
-42.23975,193.15167,10725.000343199861,10237.61523
-42.29284,193.35361,10725.500343215861,10238.07031
-42.34595,193.55556,10726.00034323186,10238.52441
-42.39909,193.75754,10726.50034324786,10238.97852
-42.45224,193.95955,10727.00034326386,10239.43262
-42.50543,194.16158,10727.50034327986,10239.88672
-42.55864,194.36362,10728.00034329586,10240.3418
-42.61187,194.56569,10728.50034331186,10240.7959
-42.66513,194.76778,10729.00034332786,10241.25
-42.71841,194.96989,10729.50034334386,10241.7041
-42.77172,195.17203,10730.00034335986,10242.1582
-42.82505,195.37419,10730.50034337586,10242.6123
-42.8784,195.57637,10731.00034339186,10243.06641
-42.93178,195.77856,10731.500343407859,10243.52051
-42.98519,195.98079,10732.000343423859,10243.97461
-43.03862,196.18304,10732.500343439859,10244.42871
-43.09207,196.3853,10733.000343455858,10244.88281
-43.14555,196.5876,10733.500343471858,10245.33691
-43.19905,196.78992,10734.000343487858,10245.79102
-43.25258,196.99225,10734.500343503858,10246.24512
-43.30613,197.19461,10735.000343519858,10246.69922
-43.35971,197.39699,10735.500343535858,10247.15332
-43.41331,197.59938,10736.000343551857,10247.60742
-43.46693,197.8018,10736.500343567857,10248.06152
-43.52058,198.00426,10737.000343583857,10248.51563
-43.57426,198.20673,10737.500343599857,10248.96973
-43.62796,198.40921,10738.000343615857,10249.42383
-43.68168,198.61172,10738.500343631857,10249.87793
-43.73543,198.81427,10739.000343647856,10250.33203
-43.7892,199.01682,10739.500343663856,10250.78613
-43.843,199.21941,10740.000343679856,10251.23926
-43.89682,199.422,10740.500343695856,10251.69336
-43.95067,199.62463,10741.000343711856,10252.14746
-44.00454,199.82727,10741.500343727856,10252.60156
-44.05844,200.02994,10742.000343743855,10253.05566
-44.11236,200.23264,10742.500343759855,10253.50879
-44.16631,200.43535,10743.000343775855,10253.96289
-44.22028,200.63808,10743.500343791855,10254.41699
-44.27427,200.84084,10744.000343807855,10254.87109
-44.32829,201.04361,10744.500343823855,10255.32422
-44.38233,201.24641,10745.000343839854,10255.77832
-44.4364,201.44923,10745.500343855854,10256.23242
-44.49049,201.65208,10746.000343871854,10256.68555
-44.54461,201.85495,10746.500343887854,10257.13965
-44.59875,202.05785,10747.000343903854,10257.59375
-44.65292,202.26076,10747.500343919854,10258.04688
-44.70711,202.46368,10748.000343935853,10258.50098
-44.76133,202.66664,10748.500343951853,10258.95508
-44.81557,202.86961,10749.000343967853,10259.4082
-44.86983,203.07262,10749.500343983853,10259.8623
-44.92413,203.27563,10750.000343999853,10260.31543
-44.97844,203.47868,10750.500344015853,10260.76953
-45.03278,203.68175,10751.000344031852,10261.22363
-45.08714,203.88484,10751.500344047852,10261.67676
-45.14153,204.08795,10752.000344063852,10262.13086
-45.19597,204.29108,10752.500344079852,10262.58496
-45.25043,204.49423,10753.000344095852,10263.03809
-45.30492,204.6974,10753.500344111852,10263.49121
-45.35944,204.9006,10754.00034412785,10263.94531
-45.41397,205.10382,10754.50034414385,10264.39844
-45.46854,205.30707,10755.00034415985,10264.85254
-45.52313,205.51035,10755.500344175849,10265.30566
-45.57774,205.71364,10756.000344191849,10265.75977
-45.63239,205.91696,10756.500344207849,10266.21289
-45.68705,206.1203,10757.000344223849,10266.66602
-45.74174,206.32367,10757.500344239848,10267.12012
-45.79646,206.52705,10758.000344255848,10267.57324
-45.8512,206.73047,10758.500344271848,10268.02734
-45.90597,206.93391,10759.000344287848,10268.48047
-45.96076,207.13737,10759.500344303848,10268.93359
-46.01558,207.34085,10760.000344319847,10269.3877
-46.07042,207.54437,10760.500344335847,10269.84082
-46.12529,207.74789,10761.000344351847,10270.29395
-46.18019,207.95146,10761.500344367847,10270.74707
-46.23511,208.15504,10762.000344383847,10271.20117
-46.29006,208.35864,10762.500344399847,10271.6543
-46.34503,208.56227,10763.000344415846,10272.10742
-46.40002,208.76593,10763.500344431846,10272.56055
-46.45505,208.9696,10764.000344447846,10273.01367
-46.5101,209.17331,10764.500344463846,10273.46777
-46.56517,209.37703,10765.000344479846,10273.9209
-46.62027,209.58078,10765.500344495846,10274.37402
-46.67539,209.78455,10766.000344511845,10274.82715
-46.73054,209.98834,10766.500344527845,10275.28027
-46.78572,210.19217,10767.000344543845,10275.7334
-46.84092,210.39601,10767.500344559845,10276.18652
-46.89614,210.59987,10768.000344575845,10276.63965
-46.9514,210.80377,10768.500344591845,10277.09277
-47.00668,211.00768,10769.000344607844,10277.5459
-47.06198,211.21162,10769.500344623844,10278.0
-47.11731,211.41559,10770.000344639844,10278.45313
-47.17266,211.61957,10770.500344655844,10278.90625
-47.22804,211.82358,10771.000344671844,10279.35938
-47.28345,212.02762,10771.500344687844,10279.8125
-47.33888,212.23167,10772.000344703843,10280.26465
-47.39433,212.43575,10772.500344719843,10280.71777
-47.44981,212.63986,10773.000344735843,10281.1709
-47.50532,212.84399,10773.500344751843,10281.62402
-47.56086,213.04814,10774.000344767843,10282.07715
-47.61641,213.25232,10774.500344783843,10282.53027
-47.672,213.45651,10775.000344799842,10282.9834
-47.72761,213.66074,10775.500344815842,10283.43652
-47.78324,213.86499,10776.000344831842,10283.88965
-47.8389,214.06926,10776.500344847842,10284.3418
-47.89459,214.27356,10777.000344863842,10284.79492
-47.9503,214.47787,10777.500344879842,10285.24805
-48.00604,214.68222,10778.000344895841,10285.70117
-48.0618,214.88658,10778.500344911841,10286.1543
-48.11759,215.09097,10779.000344927841,10286.60645
-48.1734,215.29539,10779.50034494384,10287.05957
-48.22924,215.49983,10780.00034495984,10287.5127
-48.28511,215.70428,10780.50034497584,10287.96582
-48.341,215.90877,10781.00034499184,10288.41797
-48.39692,216.11328,10781.50034500784,10288.87109
-48.45286,216.31783,10782.00034502384,10289.32422
-48.50882,216.52237,10782.50034503984,10289.77637
-48.56482,216.72696,10783.00034505584,10290.22949
-48.62083,216.93156,10783.50034507184,10290.68262
-48.67688,217.13618,10784.00034508784,10291.13477
-48.73295,217.34084,10784.50034510384,10291.58789
-48.78905,217.54552,10785.000345119839,10292.04004
-48.84517,217.75021,10785.500345135839,10292.49316
-48.90131,217.95494,10786.000345151839,10292.94629
-48.95749,218.15968,10786.500345167839,10293.39844
-49.01368,218.36446,10787.000345183838,10293.85156
-49.06991,218.56924,10787.500345199838,10294.30371
-49.12616,218.77406,10788.000345215838,10294.75684
-49.18243,218.97891,10788.500345231838,10295.20898
-49.23873,219.18378,10789.000345247838,10295.66211
-49.29506,219.38866,10789.500345263838,10296.11426
-49.35141,219.59357,10790.000345279837,10296.56738
-49.40779,219.79851,10790.500345295837,10297.01953
-49.46419,220.00346,10791.000345311837,10297.47168
-49.52062,220.20845,10791.500345327837,10297.9248
-49.57708,220.41345,10792.000345343837,10298.37695
-49.63355,220.61848,10792.500345359837,10298.83008
-49.69006,220.82355,10793.000345375836,10299.28223
-49.74659,221.02861,10793.500345391836,10299.73438
-49.80315,221.23372,10794.000345407836,10300.1875
-49.85973,221.43884,10794.500345423836,10300.63965
-49.91634,221.644,10795.000345439836,10301.0918
-49.97297,221.84917,10795.500345455835,10301.54492
-50.02963,222.05435,10796.000345471835,10301.99707
-50.08632,222.25958,10796.500345487835,10302.44922
-50.14303,222.46483,10797.000345503835,10302.90137
-50.19977,222.67009,10797.500345519835,10303.35449
-50.25653,222.87538,10798.000345535835,10303.80664
-50.31332,223.08069,10798.500345551834,10304.25879
-50.37013,223.28603,10799.000345567834,10304.71094
-50.42697,223.49139,10799.500345583834,10305.16309
-50.48384,223.69678,10800.000345599834,10305.61621
-50.54073,223.90219,10800.500345615834,10306.06836
-50.59764,224.10762,10801.000345631834,10306.52051
-50.65459,224.31308,10801.500345647833,10306.97266
-50.71156,224.51855,10802.000345663833,10307.4248
-50.76855,224.72406,10802.500345679833,10307.87695
-50.82557,224.92958,10803.000345695833,10308.3291
-50.88261,225.13513,10803.500345711833,10308.78125
-50.93969,225.34071,10804.000345727833,10309.2334
-50.99678,225.54631,10804.500345743832,10309.68555
-51.0539,225.75192,10805.000345759832,10310.1377
-51.11105,225.95757,10805.500345775832,10310.58984
-51.16822,226.16324,10806.000345791832,10311.04199
-51.22543,226.36893,10806.500345807832,10311.49414
-51.28265,226.57465,10807.000345823832,10311.94629
-51.3399,226.78038,10807.50034583983,10312.39844
-51.39718,226.98615,10808.00034585583,10312.85059
-51.45448,227.19193,10808.50034587183,10313.30273
-51.51181,227.39774,10809.00034588783,10313.75488
-51.56916,227.60358,10809.500345903829,10314.20703
-51.62654,227.80943,10810.000345919829,10314.65918
-51.68395,228.0153,10810.500345935829,10315.11133
-51.74138,228.22121,10811.000345951828,10315.56348
-51.79884,228.42714,10811.500345967828,10316.01465
-51.85632,228.63309,10812.000345983828,10316.4668
-51.91383,228.83907,10812.500345999828,10316.91895
-51.97137,229.04506,10813.000346015828,10317.37109
-52.02893,229.25108,10813.500346031828,10317.82324
-52.08651,229.45712,10814.000346047827,10318.27441
-52.14412,229.66319,10814.500346063827,10318.72656
-52.20176,229.86928,10815.000346079827,10319.17871
-52.25943,230.07539,10815.500346095827,10319.63086
-52.31712,230.28154,10816.000346111827,10320.08203
-52.37483,230.4877,10816.500346127827,10320.53418
-52.43257,230.69388,10817.000346143826,10320.98633
-52.49034,230.90009,10817.500346159826,10321.4375
-52.54813,231.10632,10818.000346175826,10321.88965
-52.60595,231.31258,10818.500346191826,10322.3418
-52.66379,231.51886,10819.000346207826,10322.79297
-52.72166,231.72516,10819.500346223826,10323.24512
-52.77956,231.93149,10820.000346239825,10323.69629
-52.83748,232.13783,10820.500346255825,10324.14844
-52.89543,232.34421,10821.000346271825,10324.60059
-52.9534,232.5506,10821.500346287825,10325.05176
-53.0114,232.75702,10822.000346303825,10325.50391
-53.06943,232.96347,10822.500346319825,10325.95508
-53.12748,233.16994,10823.000346335824,10326.40723
-53.18555,233.37642,10823.500346351824,10326.8584
-53.24366,233.58293,10824.000346367824,10327.31055
-53.30178,233.78947,10824.500346383824,10327.76172
-53.35994,233.99603,10825.000346399824,10328.21387
-53.41812,234.20262,10825.500346415824,10328.66504
-53.47633,234.40923,10826.000346431823,10329.11621
-53.53456,234.61586,10826.500346447823,10329.56836
-53.59282,234.82251,10827.000346463823,10330.01953
-53.6511,235.02919,10827.500346479823,10330.47168
-53.70941,235.23589,10828.000346495823,10330.92285
-53.76774,235.44261,10828.500346511822,10331.37402
-53.8261,235.64937,10829.000346527822,10331.82617
-53.88449,235.85614,10829.500346543822,10332.27734
-53.94291,236.06293,10830.000346559822,10332.72852
-54.00134,236.26974,10830.500346575822,10333.18066
-54.05981,236.47659,10831.000346591822,10333.63184
-54.1183,236.68346,10831.500346607821,10334.08301
-54.17682,236.89034,10832.000346623821,10334.53418
-54.23536,237.09724,10832.500346639821,10334.98633
-54.29393,237.30418,10833.000346655821,10335.4375
-54.35252,237.51114,10833.50034667182,10335.88867
-54.41114,237.71812,10834.00034668782,10336.33984
-54.46979,237.92513,10834.50034670382,10336.79102
-54.52846,238.13216,10835.00034671982,10337.24316
-54.58716,238.33922,10835.50034673582,10337.69434
-54.64588,238.54628,10836.00034675182,10338.14551
-54.70463,238.75339,10836.50034676782,10338.59668
-54.76341,238.96051,10837.00034678382,10339.04785
-54.82221,239.16765,10837.50034679982,10339.49902
-54.88103,239.37482,10838.00034681582,10339.9502
-54.93989,239.58202,10838.50034683182,10340.40137
-54.99877,239.78923,10839.000346847819,10340.85254
-55.05767,239.99646,10839.500346863819,10341.30371
-55.11661,240.20372,10840.000346879819,10341.75488
-55.17556,240.41101,10840.500346895818,10342.20605
-55.23455,240.61832,10841.000346911818,10342.65723
-55.29356,240.82565,10841.500346927818,10343.1084
-55.35259,241.033,10842.000346943818,10343.55957
-55.41165,241.24039,10842.500346959818,10344.01074
-55.47074,241.44778,10843.000346975818,10344.46191
-55.52985,241.65521,10843.500346991817,10344.91309
-55.58899,241.86266,10844.000347007817,10345.36426
-55.64816,242.07013,10844.500347023817,10345.81543
-55.70735,242.27762,10845.000347039817,10346.2666
-55.76656,242.48514,10845.500347055817,10346.71777
-55.82581,242.69269,10846.000347071817,10347.16797
-55.88508,242.90025,10846.500347087816,10347.61914
-55.94437,243.10783,10847.000347103816,10348.07031
-56.00369,243.31544,10847.500347119816,10348.52148
-56.06304,243.52309,10848.000347135816,10348.97266
-56.12241,243.73074,10848.500347151816,10349.42285
-56.18181,243.93842,10849.000347167816,10349.87402
-56.24124,244.14613,10849.500347183815,10350.3252
-56.30069,244.35385,10850.000347199815,10350.77637
-56.36016,244.5616,10850.500347215815,10351.22656
-56.41967,244.76938,10851.000347231815,10351.67773
-56.4792,244.97717,10851.500347247815,10352.12891
-56.53875,245.185,10852.000347263815,10352.5791
-56.59836,245.39282,10852.500347279814,10353.03027
-56.65799,245.60068,10853.000347295814,10353.48047
-56.71764,245.80853,10853.500347311814,10353.93164
-56.77731,246.0164,10854.000347327814,10354.38281
-56.83701,246.22429,10854.500347343814,10354.83301
-56.89673,246.43217,10855.000347359814,10355.28418
-56.95647,246.64009,10855.500347375813,10355.73438
-57.01624,246.84801,10856.000347391813,10356.18555
-57.07603,247.05595,10856.500347407813,10356.63672
-57.13585,247.2639,10857.000347423813,10357.08691
-57.19569,247.47186,10857.500347439813,10357.53809
-57.25555,247.67982,10858.000347455813,10357.98828
-57.31543,247.88782,10858.500347471812,10358.43945
-57.37534,248.09581,10859.000347487812,10358.88965
-57.43527,248.30383,10859.500347503812,10359.34082
-57.49523,248.51186,10860.000347519812,10359.79102
-57.55521,248.71989,10860.500347535812,10360.24219
-57.61521,248.92795,10861.000347551812,10360.69238
-57.67523,249.136,10861.50034756781,10361.14355
-57.73528,249.34409,10862.00034758381,10361.59375
-57.79535,249.55217,10862.50034759981,10362.04492
-57.85545,249.76028,10863.000347615809,10362.49512
-57.91557,249.9684,10863.500347631809,10362.94629
-57.97571,250.17653,10864.000347647809,10363.39648
-58.03587,250.38466,10864.500347663808,10363.84766
-58.09606,250.59282,10865.000347679808,10364.29785
-58.15628,250.80098,10865.500347695808,10364.74805
-58.21651,251.00917,10866.000347711808,10365.19922
-58.27677,251.21736,10866.500347727808,10365.64941
-58.33705,251.42557,10867.000347743808,10366.10059
-58.39736,251.63379,10867.500347759807,10366.55078
-58.45769,251.84201,10868.000347775807,10367.00098
-58.51804,252.05026,10868.500347791807,10367.45215
-58.57841,252.25851,10869.000347807807,10367.90234
-58.63881,252.46678,10869.500347823807,10368.35254
-58.69924,252.67506,10870.000347839807,10368.80371
-58.75968,252.88336,10870.500347855806,10369.25391
-58.82015,253.09167,10871.000347871806,10369.7041
-58.88065,253.3,10871.500347887806,10370.15527
-58.94116,253.50833,10872.000347903806,10370.60547
-59.0017,253.71667,10872.500347919806,10371.05566
-59.06226,253.92503,10873.000347935806,10371.50684
-59.12285,254.13341,10873.500347951805,10371.95703
-59.18346,254.3418,10874.000347967805,10372.40723
-59.24409,254.5502,10874.500347983805,10372.85742
-59.30475,254.75861,10875.000347999805,10373.30859
-59.36543,254.96704,10875.500348015805,10373.75879
-59.42614,255.17548,10876.000348031805,10374.20898
-59.48686,255.38393,10876.500348047804,10374.65918
-59.54761,255.59239,10877.000348063804,10375.10938
-59.60839,255.80086,10877.500348079804,10375.56055
-59.66918,256.00934,10878.000348095804,10376.01074
-59.73,256.21786,10878.500348111804,10376.46094
-59.79085,256.42636,10879.000348127804,10376.91113
-59.85172,256.63489,10879.500348143803,10377.36133
-59.91261,256.84344,10880.000348159803,10377.81152
-59.97352,257.05197,10880.500348175803,10378.2627
-60.03446,257.26056,10881.000348191803,10378.71289
-60.09542,257.46912,10881.500348207803,10379.16309
-60.15641,257.67773,10882.000348223803,10379.61328
-60.21741,257.88632,10882.500348239802,10380.06348
-60.27845,258.09494,10883.000348255802,10380.51367
-60.3395,258.30356,10883.500348271802,10380.96387
-60.40058,258.51221,10884.000348287802,10381.41406
-60.46168,258.72086,10884.500348303802,10381.86426
-60.52281,258.92953,10885.000348319802,10382.31445
-60.58396,259.13821,10885.500348335801,10382.76465
-60.64513,259.34692,10886.000348351801,10383.21484
-60.70633,259.5556,10886.500348367801,10383.66504
-60.76754,259.76434,10887.0003483838,10384.11621
-60.82879,259.97305,10887.5003483998,10384.56641
-60.89005,260.18182,10888.0003484158,10385.0166
-60.95134,260.39056,10888.5003484318,10385.46582
-61.01266,260.59933,10889.0003484478,10385.91602
-61.07399,260.80811,10889.5003484638,10386.36621
-61.13535,261.01691,10890.0003484798,10386.81641
-61.19674,261.22571,10890.5003484958,10387.2666
-61.25814,261.43454,10891.0003485118,10387.7168
-61.31958,261.64337,10891.5003485278,10388.16699
-61.38103,261.85223,10892.0003485438,10388.61719
-61.44251,262.0611,10892.500348559799,10389.06738
-61.50401,262.26996,10893.000348575799,10389.51758
-61.56553,262.47885,10893.500348591799,10389.96777
-61.62708,262.68774,10894.000348607799,10390.41797
-61.68865,262.89664,10894.500348623798,10390.86816
-61.75025,263.10556,10895.000348639798,10391.31738
-61.81187,263.31451,10895.500348655798,10391.76758
-61.87351,263.52347,10896.000348671798,10392.21777
-61.93518,263.73242,10896.500348687798,10392.66797
-61.99686,263.94138,10897.000348703797,10393.11816
-62.05858,264.15039,10897.500348719797,10393.56836
-62.12031,264.35938,10898.000348735797,10394.01758
-62.18207,264.56839,10898.500348751797,10394.46777
-62.24385,264.7774,10899.000348767797,10394.91797
-62.30566,264.98645,10899.500348783797,10395.36816
-62.36749,265.1955,10900.000348799796,10395.81836
-62.42935,265.40457,10900.500348815796,10396.26758
-62.49123,265.61365,10901.000348831796,10396.71777
-62.55313,265.82272,10901.500348847796,10397.16797
-62.61505,266.03183,10902.000348863796,10397.61816
-62.677,266.24094,10902.500348879796,10398.06738
-62.73897,266.45007,10903.000348895795,10398.51758
-62.80096,266.65921,10903.500348911795,10398.96777
-62.86298,266.86835,10904.000348927795,10399.41699
-62.92502,267.07751,10904.500348943795,10399.86719
-62.98709,267.28671,10905.000348959795,10400.31738
-63.04918,267.49588,10905.500348975795,10400.7666
-63.11129,267.70508,10906.000348991794,10401.2168
-63.17343,267.91431,10906.500349007794,10401.66699
-63.23559,268.12354,10907.000349023794,10402.11621
-63.29777,268.33276,10907.500349039794,10402.56641
