,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
862,10764.000344447715,0.2392265193370165,28.882890000000003,10686.0,82.934,0.17983939488679798,0.13191995416590038
863,10764.500344463715,0.2508287292817678,25.20504,10686.5,83.962,0.18360880486268852,0.14320101127479398
864,10765.000344479715,0.2458563535911601,22.84825,10687.0,83.962,0.19674629831255053,0.14320101127479398
865,10765.500344495716,0.23867403314917124,19.84362,10687.5,83.962,0.21746974956954684,0.14320101127479398
866,10766.000344511716,0.2353591160220993,19.347260000000002,10688.0,85.118,0.22334370638670095,0.15621614486306215
867,10766.500344527714,0.2337016574585636,20.05759,10688.5,86.325,0.22090894923046647,0.17018764096006705
868,10767.000344543714,0.2342541436464088,21.02551,10689.0,88.573,0.2152553359770764,0.1972881291253318
869,10767.500344559714,0.24254143646408846,21.41135,10689.5,89.869,0.20601863552274016,0.21357415409313452
870,10768.000344575714,0.25524861878453026,21.681829999999998,10690.0,92.23100000000001,0.19453740082321916,0.2445606746144686
871,10768.500344591714,0.25911602209944745,23.47865,10690.5,92.23100000000001,0.1841550566417013,0.2445606746144686
872,10769.000344607712,0.26353591160220985,25.60424,10691.0,93.412,0.17338787672688127,0.2607101689583967
873,10769.500344623711,0.26132596685082865,26.52008,10691.5,92.23100000000001,0.17180844076059745,0.2445606746144686
874,10770.000344639711,0.2569060773480662,26.54963,10692.0,92.23100000000001,0.1746670006393556,0.2445606746144686
875,10770.500344655711,0.24861878453038655,26.81871,10692.5,92.23100000000001,0.17958150059792538,0.2445606746144686
876,10771.000344671711,0.2403314917127072,25.82573,10693.0,93.412,0.1893117159327836,0.2607101689583967
877,10771.500344687713,0.2359116022099448,25.09486,10693.5,93.412,0.19564681779347745,0.2607101689583967
878,10772.000344703712,0.2331491712707181,25.084310000000002,10694.0,94.68,0.19800653387729586,0.27855499737169503
879,10772.500344719712,0.238121546961326,25.21469,10694.5,95.775,0.19336994128285329,0.2943983399495361
880,10773.000344735712,0.2403314917127072,25.215329999999998,10695.0,95.775,0.19158939543185816,0.2943983399495361
881,10773.500344751712,0.23701657458563524,26.85352,10695.5,95.775,0.1882500711526741,0.2943983399495361
882,10774.000344767712,0.23646408839779,28.00067,10696.0,96.956,0.1847843009988985,0.3119486490898881
883,10774.500344783712,0.2403314917127072,28.87022,10696.5,99.319,0.17905182355595628,0.3485589480055213
884,10775.000344799711,0.238121546961326,30.02978,10697.0,99.319,0.17719020338802358,0.3485589480055213
885,10775.500344815711,0.2359116022099448,30.89493,10697.5,99.319,0.17632811681836566,0.3485589480055213
886,10776.000344831711,0.2392265193370165,31.45255,10698.0,99.319,0.17233648271813834,0.3485589480055213
887,10776.500344847713,0.2430939226519337,32.02132,10698.5,98.137,0.16808182706985386,0.3299922544663365
888,10777.000344863709,0.2441988950276241,32.14192,10699.0,98.137,0.16700707694655692,0.3299922544663365
889,10777.500344879709,0.24640883977900535,32.28651,10699.5,98.137,0.16513823633593355,0.3299922544663365
890,10778.000344895709,0.2535911602209945,33.565909999999995,10700.0,91.05,0.15737333692996602,0.2288526931837587
891,10778.500344911708,0.25524861878453026,32.37206,10700.5,86.325,0.1592083744700597,0.17018764096006705
892,10779.00034492771,0.2602209944751381,31.167740000000002,10701.0,81.626,0.15915470750280766,0.1179541832520756
893,10779.50034494371,0.2602209944751381,30.05795,10701.5,79.828,0.16206620629200644,0.09944311468533333
894,10780.00034495971,0.2558011049723757,28.84514,10702.0,76.875,0.16829675238175534,0.07068600468959788
895,10780.50034497571,0.25524861878453026,27.906640000000003,10702.5,80.419,0.17147361413910706,0.1054416987154114
896,10781.00034499171,0.2558011049723757,27.168470000000003,10703.0,81.6,0.17341212902621225,0.11768089913620872
897,10781.50034500771,0.2580110497237569,27.196309999999997,10703.5,85.14399999999999,0.17183877975985773,0.15651295258821962
898,10782.000345023709,0.2602209944751381,26.99206,10704.0,87.506,0.17102284614213153,0.18424669135367006
899,10782.500345039709,0.25911602209944745,27.04267,10704.5,87.506,0.17159136344423834,0.18424669135367006
900,10783.000345055709,0.25635359116022105,26.28114,10705.0,86.325,0.17593529423446644,0.17018764096006705
901,10783.500345071709,0.2585635359116022,25.521079999999998,10705.5,83.962,0.17700994802463915,0.14320101127479398
902,10784.000345087708,0.2602209944751381,23.68009,10706.0,82.781,0.18259146393929526,0.1302641135257702
903,10784.500345103708,0.2602209944751381,23.26408,10706.5,81.609,0.1842167871321893,0.11777547861153471
904,10785.000345119708,0.26298342541436465,23.070729999999998,10707.0,80.419,0.18304397190637006,0.1054416987154114
905,10785.500345135708,0.2624309392265194,21.46099,10707.5,79.237,0.1901842579347242,0.09352716631112379
906,10786.000345151708,0.25911602209944745,21.00998,10708.0,80.419,0.19467374780237046,0.1054416987154114
907,10786.500345167708,0.2602209944751381,20.67784,10708.5,79.649,0.1953977505212641,0.09764264162121417
908,10787.00034518371,0.2607734806629834,20.67924,10709.0,79.237,0.19497717185100846,0.09352716631112379
909,10787.500345199709,0.25911602209944745,20.64686,10709.5,79.237,0.1963781674006175,0.09352716631112379
910,10788.000345215709,0.2513812154696133,21.02339,10710.0,78.056,0.2005997012901199,0.08194830761481596
911,10788.500345231707,0.2469613259668509,21.329520000000002,10710.5,78.76899999999999,0.20271924863248186,0.08890033166240352
912,10789.000345247707,0.2430939226519337,23.21098,10711.0,79.237,0.1974211315982893,0.09352716631112379
913,10789.500345263708,0.2436464088397789,24.27238,10711.5,80.419,0.1926186263035956,0.1054416987154114
914,10790.000345279706,0.2480662983425413,25.14605,10712.0,78.056,0.18587108055195425,0.08194830761481596
915,10790.500345295706,0.2519337016574585,26.00048,10712.5,76.875,0.17998550320505455,0.07068600468959788
916,10791.000345311706,0.2558011049723757,25.99824,10713.0,76.875,0.17727197644443635,0.07068600468959788
917,10791.500345327706,0.2624309392265194,26.10284,10713.5,79.237,0.17244696755446914,0.09352716631112379
918,10792.000345343706,0.2640883977900551,26.05209,10714.0,81.6,0.17153149412533775,0.11768089913620872
919,10792.500345359706,0.26740331491712704,26.1318,10714.5,83.086,0.1691465046214312,0.13357087102933002
920,10793.000345375704,0.2646408839779006,24.277810000000002,10715.0,85.14399999999999,0.177317983812795,0.15651295258821962
921,10793.500345391703,0.2646408839779006,22.55497,10715.5,86.325,0.18396551127304225,0.17018764096006705
922,10794.000345407703,0.2640883977900551,20.52129,10716.0,86.325,0.19326927904735536,0.17018764096006705
923,10794.500345423703,0.26353591160220985,19.33834,10716.5,87.506,0.19951018771827544,0.18424669135367006
924,10795.000345439705,0.26353591160220985,18.22573,10717.0,89.869,0.20550964399205565,0.21357415409313452
925,10795.500345455705,0.26519337016574585,18.06635,10717.5,87.506,0.20512406049269494,0.18424669135367006
926,10796.000345471704,0.2701657458563535,17.723010000000002,10718.0,85.14399999999999,0.20328973591482932,0.15651295258821962
927,10796.500345487704,0.27127071823204424,17.578889999999998,10718.5,85.14399999999999,0.20328991565761745,0.15651295258821962
928,10797.000345503704,0.2685082872928176,17.45334,10719.0,85.14399999999999,0.20611875392047,0.15651295258821962
929,10797.500345519704,0.2685082872928176,17.40091,10719.5,85.14399999999999,0.20642904453508834,0.15651295258821962
930,10798.000345535702,0.2723756906077348,15.088970000000002,10720.0,85.14399999999999,0.2185326515538776,0.15651295258821962
931,10798.500345551702,0.2707182320441988,14.01058,10720.5,85.14399999999999,0.2281754495855919,0.15651295258821962
932,10799.000345567702,0.2657458563535911,13.41814,10721.0,85.14399999999999,0.23752089239497345,0.15651295258821962
933,10799.5003455837,0.25911602209944745,12.92398,10721.5,83.962,0.24821159807699675,0.14320101127479398
934,10800.0003455997,0.2535911602209945,13.1521,10722.0,82.781,0.2514101547649491,0.1302641135257702
935,10800.5003456157,0.254696132596685,12.44533,10722.5,82.27,0.2573291101889075,0.12477671973813928
936,10801.0003456317,0.2508287292817678,12.36249,10723.0,81.009,0.2621707416097444,0.11151370959039411
937,10801.5003456477,0.2519337016574585,12.878739999999999,10723.5,78.64699999999999,0.25573579600318963,0.08770251918504123
938,10802.0003456637,0.2541436464088397,12.48777,10724.0,76.875,0.25744992802980105,0.07068600468959788
939,10802.5003456797,0.25745856353591146,12.06265,10724.5,75.694,0.2585745466683467,0.059731603180248664
940,10803.0003456957,0.2480662983425413,12.63123,10725.0,75.694,0.2622550679490987,0.059731603180248664
941,10803.5003457117,0.2403314917127072,13.511270000000001,10725.5,75.694,0.2617313280150411,0.059731603180248664
942,10804.0003457277,0.2403314917127072,14.28842,10726.0,75.694,0.2545140087088166,0.059731603180248664
943,10804.5003457437,0.2502762430939225,15.59721,10726.5,75.694,0.23392217336280394,0.059731603180248664
944,10805.0003457597,0.2602209944751381,14.39156,10727.0,76.875,0.23421688926417825,0.07068600468959788
945,10805.5003457757,0.26132596685082865,12.168460000000001,10727.5,76.875,0.25363787263467313,0.07068600468959788
946,10806.000345791701,0.2535911602209945,10.79025,10728.0,76.875,0.2775649430303601,0.07068600468959788
947,10806.5003458077,0.24640883977900535,9.61289,10728.5,76.875,0.3026433997773771,0.07068600468959788
948,10807.0003458237,0.2392265193370165,8.889510000000001,10729.0,76.875,0.3241650910036565,0.07068600468959788
949,10807.5003458397,0.2359116022099448,8.37607,10729.5,78.548,0.338645280892502,0.08673304162358189
950,10808.000345855698,0.238121546961326,8.152330000000001,10730.0,79.237,0.3400751562647505,0.09352716631112379
951,10808.500345871698,0.2375690607734805,8.1756,10730.5,79.237,0.3403805839426249,0.09352716631112379
952,10809.000345887698,0.22928176795580116,7.761019999999999,10731.0,79.237,0.3619808154574488,0.09352716631112379
953,10809.500345903698,0.22044198895027625,7.4366,10731.5,79.237,0.3846209579975435,0.09352716631112379
954,10810.000345919698,0.222099447513812,8.547130000000001,10732.0,74.512,0.3560875948180198,0.049067787958223176
955,10810.500345935698,0.22541436464088396,7.10303,10732.5,72.15,0.3848673455552511,0.028624356464367975
956,10811.000345951696,0.2259668508287292,7.149610000000001,10733.0,70.969,0.38267365803915454,0.018819883271484508
957,10811.500345967697,0.22154696132596674,7.48614,10733.5,69.78699999999999,0.3814342677326216,0.009275492335204116
