Depth,Porosity,Saturation 
10680.97,0.244243,0.072855
10681.42,0.230909,0.081842
10681.87,0.240606,0.078323
10682.32,0.238182,0.082503
10682.77,0.235152,0.087818
10683.22,0.245455,0.084242
10683.67,0.245455,0.085335
10684.13,0.251515,0.082857
10684.58,0.250303,0.082647
10685.03,0.251515,0.082839
10685.48,0.253333,0.081993
10685.93,0.247879,0.083888
10686.38,0.238331,0.086067
10686.84,0.241533,0.085632
10687.29,0.248788,0.085318
10687.74,0.239892,0.091101
10688.19,0.241024,0.094814
10688.64,0.241038,0.096636
10689.1,0.246667,0.098375
10689.55,0.240606,0.102093
10690,0.238182,0.110394
10690.45,0.26,0.095058
10690.9,0.262424,0.088245
10691.35,0.269697,0.084711
10691.81,0.266061,0.085732
10692.26,0.269697,0.080011
10692.71,0.275758,0.07778
10693.16,0.27697,0.076916
10693.61,0.276364,0.074709
10694.07,0.283637,0.072456
10694.52,0.282424,0.070363
10694.97,0.285455,0.069321
10695.42,0.282231,0.06836
10695.88,0.261465,0.075984
10696.33,0.261947,0.073314
10696.78,0.275723,0.068219
10697.23,0.276329,0.066005
10697.68,0.282675,0.062052
10698.14,0.286899,0.058382
10698.59,0.282261,0.059295
10699.04,0.287787,0.058469
10699.49,0.291823,0.057349
10699.94,0.290888,0.057838
10700.4,0.288851,0.057841
10700.85,0.277758,0.062699
10701.3,0.267754,0.067215
10701.75,0.250573,0.073659
10702.21,0.262706,0.07685
10702.66,0.266862,0.080605
10703.11,0.265094,0.081751
10703.56,0.24689,0.074359
10704.02,0.244069,0.076481
10704.47,0.239741,0.073865
10704.92,0.234892,0.068505
10705.37,0.236291,0.070794
10705.83,0.239787,0.073108
10706.28,0.234597,0.071389
10706.73,0.236483,0.071047
10707.18,0.234975,0.071313
10707.64,0.234385,0.063874
10708.09,0.232012,0.067495
10708.54,0.234232,0.071456
10708.99,0.229614,0.076144
10709.45,0.24969,0.073861
10709.9,0.25278,0.076241
10710.35,0.257243,0.078869
10710.81,0.26711,0.07685
10711.26,0.278663,0.072476
10711.71,0.281755,0.073346
10712.16,0.287156,0.073935
10712.62,0.279884,0.076625
10713.07,0.280526,0.080552
10713.52,0.273361,0.085813
10713.98,0.277362,0.087294
10714.43,0.274469,0.091376
10714.88,0.26268,0.096188
10715.33,0.263675,0.101283
10715.79,0.262932,0.102041
10716.24,0.266757,0.099144
10716.69,0.259484,0.104666
10717.15,0.257585,0.105969
10717.6,0.256893,0.113712
10718.05,0.265005,0.104135
10718.5,0.268035,0.1137
10718.96,0.267071,0.105369
10719.41,0.274202,0.098381
10719.86,0.287437,0.0956
10720.32,0.292583,0.100899
10720.77,0.289196,0.109008
10721.22,0.271956,0.119896
10721.68,0.259039,0.135556
10722.13,0.255202,0.151493
10722.58,0.255581,0.157237
10723.04,0.264465,0.156605
10723.49,0.266535,0.15709
10723.94,0.264717,0.134325
10724.4,0.265628,0.134618
10724.85,0.272392,0.128342
10725.3,0.276666,0.117067
10725.76,0.262308,0.117278
10726.21,0.256998,0.116072
10726.66,0.243724,0.122475
10727.12,0.251729,0.117908
10727.57,0.254524,0.119062
10728.02,0.249806,0.116748
10728.48,0.250342,0.111871
10728.93,0.247498,0.105258
10729.39,0.244594,0.091693
10729.84,0.244681,0.095645
10730.29,0.244689,0.101814
10730.75,0.245913,0.100817
10731.2,0.245905,0.092052
10731.65,0.248418,0.110164
10732.11,0.263428,0.112714
10732.56,0.26976,0.119958
10733.01,0.270868,0.129148
10733.47,0.274542,0.142648
10733.92,0.264794,0.154735
10734.38,0.255376,0.160108
10734.83,0.251285,0.160019
10735.28,0.23653,0.166821
10735.74,0.233492,0.172132
10736.19,0.245491,0.169004
10736.65,0.249012,0.179973
10737.1,0.245295,0.178985
10737.55,0.239041,0.176629
10738.01,0.231861,0.177579
10738.46,0.244086,0.180097
10738.92,0.253198,0.180211
10739.37,0.250406,0.176419
10739.82,0.254234,0.162082
10740.28,0.244775,0.172274
10740.73,0.242435,0.17655
10741.18,0.239524,0.176579
10741.64,0.229947,0.182666
10742.09,0.215741,0.188498
10742.55,0.201719,0.19545
10743,0.189092,0.20942
10743.46,0.189959,0.207452
10743.91,0.205207,0.198613
10744.36,0.220681,0.198981
10744.82,0.230298,0.197666
10745.27,0.230485,0.195359
10745.73,0.24087,0.187606
10746.18,0.247248,0.189072
10746.64,0.248067,0.195554
10747.09,0.255358,0.196184
10747.54,0.263166,0.194542
10748,0.269837,0.189367
10748.45,0.268969,0.172944
10748.9,0.258008,0.181072
10749.36,0.245432,0.205338
10749.81,0.239301,0.208724
10750.26,0.239235,0.199177
10750.71,0.232782,0.19675
10751.17,0.231279,0.19507
10751.62,0.226293,0.200939
10752.07,0.231801,0.186895
10752.52,0.227404,0.185466
10752.98,0.234449,0.186016
10753.43,0.225349,0.201233
10753.88,0.224947,0.202834
10754.33,0.220988,0.212855
10754.79,0.213924,0.215329
10755.24,0.213073,0.216952
10755.69,0.209643,0.216375
10756.15,0.204068,0.225988
10756.6,0.203517,0.21869
10757.05,0.203198,0.203878
10757.5,0.207364,0.188757
10757.96,0.223782,0.182059
10758.41,0.234448,0.177096
10758.86,0.240646,0.195705
10759.32,0.245271,0.203009
10759.77,0.247218,0.204272
10760.22,0.236637,0.206312
10760.67,0.227154,0.225291
10761.13,0.238753,0.225113
10761.58,0.248559,0.197663
10762.03,0.249826,0.175906
10762.49,0.251415,0.168655
10762.94,0.242408,0.171398
10763.39,0.247561,0.179505
10763.84,0.242909,0.195477
10764.3,0.244121,0.198086
10764.75,0.251815,0.191398
10765.2,0.260244,0.194376
10765.66,0.261704,0.197554
10766.11,0.255374,0.195345
10766.56,0.259983,0.193307
10767.02,0.249423,0.206761
10767.47,0.243144,0.212442
10767.92,0.24223,0.205529
10768.38,0.243861,0.194837
10768.83,0.245279,0.188218
10769.28,0.244748,0.17232
10769.73,0.247663,0.156236
10770.19,0.247367,0.154754
10770.64,0.238778,0.152202
10771.09,0.231815,0.146793
10771.55,0.214316,0.148313
10772,0.196019,0.16299
10772.45,0.183259,0.186909
10772.91,0.189558,0.196203
10773.36,0.206622,0.18969
10773.81,0.224726,0.179871
10774.27,0.233892,0.191648
10774.72,0.242337,0.187362
10775.17,0.250905,0.173002
10775.63,0.252901,0.153824
10776.08,0.235171,0.163605
10776.53,0.214532,0.161672
10776.99,0.193947,0.164694
10778.35,0.153661,0.206296
10778.8,0.15487,0.209187
10779.25,0.168802,0.1982
10779.71,0.169882,0.201849
10780.16,0.185267,0.184309
10780.61,0.195953,0.183766
10781.07,0.206038,0.187914
10781.52,0.219568,0.178897
10781.97,0.224319,0.182531
10782.43,0.229891,0.172291
10782.88,0.232434,0.165163
10783.34,0.235627,0.155216
10783.79,0.238094,0.149117
10784.24,0.234431,0.146908
10784.7,0.240068,0.145442
10785.15,0.243704,0.151235
10785.6,0.233333,0.166661
10786.06,0.224849,0.167871
10786.51,0.216364,0.151855
10786.96,0.226061,0.16133
10787.42,0.218788,0.159074
10787.87,0.209697,0.164093
10788.33,0.21394,0.156567
10788.78,0.230909,0.14792
10789.23,0.239394,0.145999
10789.69,0.250303,0.139269
10790.14,0.248485,0.138027
10790.59,0.267273,0.118699
10791.05,0.267273,0.12428
10791.5,0.276201,0.120618
10791.96,0.276039,0.117084
10792.41,0.277757,0.117775
10792.86,0.281674,0.118627
10793.32,0.279394,0.122047
10793.77,0.274493,0.126064
10794.23,0.268236,0.130993
10794.68,0.268572,0.133009
10795.13,0.278906,0.12593
10795.59,0.277969,0.123263
10796.04,0.286207,0.119466
10796.5,0.291076,0.12191
10796.95,0.288173,0.127987
10797.4,0.292862,0.133012
10797.86,0.291815,0.13922
10798.31,0.290493,0.137121
10798.76,0.27914,0.141461
10799.22,0.271293,0.132428
10799.67,0.267107,0.13303
10800.13,0.270853,0.131049
10800.58,0.283799,0.124489
10801.04,0.292296,0.121864
10801.49,0.289359,0.125047
10801.94,0.291363,0.127414
10802.4,0.294641,0.126672
10802.85,0.297193,0.127014
10803.31,0.290954,0.133523
10803.76,0.289141,0.155002
10804.21,0.29066,0.168129
10804.67,0.28,0.181801
10805.12,0.275151,0.179839
10805.58,0.280275,0.167409
10806.03,0.285554,0.158739
10806.49,0.281692,0.160777
10806.94,0.277988,0.170656
10807.39,0.26769,0.167815
10807.85,0.267743,0.159586
10808.3,0.261272,0.168835
10808.76,0.261452,0.1796
10809.21,0.260257,0.214913
10809.67,0.25481,0.248942
10810.12,0.245637,0.267225
10810.57,0.238624,0.265626
10811.03,0.224299,0.278261
10811.48,0.220022,0.284396
10811.94,0.223216,0.290953
10812.39,0.232171,0.294307
10812.85,0.248089,0.287522
10813.3,0.247786,0.291364
10813.75,0.243859,0.296687
10814.21,0.240425,0.300547
10814.66,0.233602,0.349536
10815.12,0.241605,0.334136
10815.57,0.243819,0.340988
10816.03,0.251905,0.357993
10816.48,0.250506,0.365447
10816.94,0.248891,0.381829
10817.39,0.249399,0.40553
10817.85,0.246464,0.442426
10818.3,0.243659,0.476123
10818.75,0.237609,0.500601
10819.21,0.225495,0.500758
10819.66,0.200802,0.545207
10821.94,0.155206,0.717646
10822.39,0.170747,0.70706
10822.85,0.18444,0.682857
10823.3,0.205058,0.589366
10823.76,0.221015,0.503647
10824.21,0.226609,0.470954
10824.67,0.234077,0.450594
10825.12,0.247892,0.380617
10825.58,0.268202,0.325496
10826.03,0.275466,0.312327
10826.48,0.279916,0.299416
10826.94,0.290703,0.281978
10827.39,0.292959,0.276652
10827.85,0.295149,0.271716
10828.3,0.292106,0.266944
10828.76,0.290097,0.303797
10829.21,0.287041,0.327643
10829.67,0.285107,0.35117
10830.12,0.290982,0.341091
10830.58,0.286339,0.33093
10831.03,0.287025,0.3205
10831.49,0.280107,0.349241
10831.94,0.279093,0.35727
10832.4,0.277226,0.356318
10832.85,0.28315,0.34433
10833.31,0.282969,0.369859
10833.76,0.281308,0.397981
10834.22,0.274151,0.412184
