,DEPTH,Rt,GR,TVD,density_porosity,Sw,Vshale
899,11049.50035358374,6.104,52.56100000000001,10529.94727,0.2353591160220993,0.3976272965997912,0.12757802765675752
900,11050.000353599742,6.242000000000001,54.393,10530.39453,0.2414364640883977,0.3833096323350128,0.14733734817400732
901,11050.50035361574,6.42,53.172,10530.8418,0.2524861878453038,0.3614176335709636,0.13407544238932426
902,11051.00035363174,6.603,52.805,10531.28809,0.2541436464088397,0.3540499780202884,0.13016175778363076
903,11051.500353647742,6.752000000000002,50.852,10531.73535,0.2558011049723757,0.3478530729217302,0.10988343783463836
904,11052.00035366374,6.829,48.898,10532.18262,0.2403314917127072,0.36815036786061184,0.09048903548978113
905,11052.500353679741,6.867000000000001,45.357,10532.62988,0.2403314917127072,0.3671303357158926,0.05749568457314399
906,11053.00035369574,6.867000000000001,43.648,10533.07715,0.2441988950276241,0.36131605438102576,0.04251118623200793
907,11053.50035371174,6.79,43.404,10533.52441,0.2447513812154697,0.3625387547646525,0.040419599179879286
908,11054.000353727739,6.529,42.67100000000001,10533.9707,0.2397790055248617,0.3773809629029432,0.034206633378907336
909,11054.50035374374,6.172999999999999,41.084,10534.41797,0.2320441988950276,0.4010473243276911,0.021109823630526256
910,11055.00035375974,5.902,41.572,10534.86523,0.2375690607734805,0.4006129591896137,0.025086125664627867
911,11055.500353775735,5.739,43.648,10535.3125,0.2491712707182321,0.3873453955834388,0.04251118623200793
912,11056.000353791738,5.643,44.502,10535.75977,0.2486187845303865,0.3914943629955739,0.04992518494436388
913,11056.500353807736,5.643,44.99100000000001,10536.20703,0.2414364640883977,0.4031406483936114,0.054236686287745264
