,DEPTH,density_Porosity,Rt,TVD,GR,Sw,Vshale
688,10677.000341663748,0.20828729281767944,28.4311,10599.0,75.694,0.2081876056522045,0.05973160318024865
689,10677.500341679748,0.22265193370165748,28.6093,10599.5,76.875,0.19414865669738016,0.07068600468959788
690,10678.000341695748,0.238121546961326,30.99913,10600.0,80.722,0.17439781089961232,0.1085495328484514
691,10678.500341711748,0.253038674033149,34.318659999999994,10600.5,83.962,0.15597766442062674,0.14320101127479398
692,10679.000341727748,0.25524861878453026,35.24607,10601.0,86.039,0.15257933818902947,0.16684120833331575
693,10679.500341743747,0.2558011049723757,35.11902,10601.5,87.92399999999998,0.15252494142391276,0.18931683110417724
694,10680.000341759749,0.2541436464088397,31.54953,10602.0,89.869,0.16197156314457428,0.2135741540931345
695,10680.500341775749,0.2425414364640885,29.62618,10602.5,89.869,0.17514216071449878,0.2135741540931345
696,10681.000341791749,0.2359116022099448,33.667840000000005,10603.0,86.325,0.16891085091328525,0.17018764096006705
697,10681.500341807749,0.2243093922651932,37.05397,10603.5,83.962,0.16933613605095962,0.14320101127479398
698,10682.000341823748,0.2193370165745855,37.2477,10604.0,82.781,0.1727240508904546,0.1302641135257702
699,10682.500341839746,0.21988950276243105,37.94101,10604.5,82.781,0.1707086532506858,0.1302641135257702
