,DEPTH,Rt,density_porosity,TVD,GR,Sw,Vshale
585,11836.000378751529,34.43649,0.27624309392265195,10566.49121,69.881,0.08778324781915613,0.10538881983692047
586,11836.500378767527,34.40353,0.2812154696132596,10566.94141,70.96600000000002,0.08627238481107846,0.11301701155862567
587,11837.000378783529,33.51142,0.2812154696132596,10567.39258,70.749,0.08741317419911462,0.11148075550576142
588,11837.500378799528,32.96746,0.27845303867403315,10567.84277,70.319,0.08900569756473795,0.1084522809231
589,11838.000378815528,30.67422,0.2707182320441988,10568.29297,70.105,0.09490918511380557,0.10695283779093676
590,11838.500378831528,29.45232,0.2696132596685083,10568.74316,70.656,0.09725490442983832,0.11082399193801136
591,11839.000378847526,31.87479,0.2707182320441988,10569.19336,71.68,0.09310464371373174,0.118109622242622
592,11839.500378863528,34.55689,0.28066298342541435,10569.64355,72.392,0.08625018813792525,0.12324626260140195
593,11840.00037887953,36.05059,0.2928176795580109,10570.09473,73.367,0.08093922295186667,0.13037594222030935
594,11840.500378895527,37.09146,0.29171270718232045,10570.54492,74.404,0.08009772883901635,0.13808211320505748
595,11841.000378911529,39.8153,0.28950276243093925,10570.99512,74.975,0.0778995242711866,0.1423802682941295
596,11841.500378927527,41.60879,0.2856353591160221,10571.44531,73.387,0.07723390654092034,0.13052335994534936
597,11842.000378943529,41.7249,0.28066298342541435,10571.89551,70.861,0.07849278239107955,0.11227299546824404
598,11842.500378959528,41.61748,0.2839779005524861,10572.34668,70.15,0.07767657713958204,0.1072677148905715
599,11843.000378975525,45.9323,0.2878453038674033,10572.79688,69.374,0.07294478843110765,0.10186947674137443
600,11843.500378991526,45.46812,0.2828729281767956,10573.24707,68.575,0.07460494746880532,0.09638086622550604
601,11844.000379007526,47.13384,0.2828729281767956,10573.69727,68.575,0.07327481254075313,0.09638086622550604
602,11844.500379023526,49.24711,0.2850828729281768,10574.14746,68.575,0.07112970576806146,0.09638086622550604
603,11845.000379039526,47.5064,0.2790055248618784,10574.59766,68.575,0.07399862499246268,0.09638086622550604
604,11845.500379055526,45.35502,0.2740331491712707,10575.04883,68.575,0.07710751921389428,0.09638086622550604
605,11846.000379071524,43.99599,0.27348066298342544,10575.49902,68.575,0.07844754236307487,0.09638086622550604
606,11846.500379087525,44.11979,0.253038674033149,10575.94922,67.961,0.08466597077291556,0.0922105300242016
